,iso2,year,variable,value
10298,SB,2004,new_sp_m04,
10299,SB,2005,new_sp_m04,
10300,SB,2006,new_sp_m04,
10301,SB,2007,new_sp_m04,0.0
10302,SB,2008,new_sp_m04,0.0
10303,SC,1980,new_sp_m04,
10304,SC,1981,new_sp_m04,
10305,SC,1982,new_sp_m04,
10306,SC,1983,new_sp_m04,
10307,SC,1984,new_sp_m04,
10308,SC,1985,new_sp_m04,
10309,SC,1986,new_sp_m04,
10310,SC,1987,new_sp_m04,
10311,SC,1988,new_sp_m04,
10312,SC,1989,new_sp_m04,
10313,SC,1990,new_sp_m04,
10314,SC,1993,new_sp_m04,
10315,SC,1994,new_sp_m04,
10316,SC,1995,new_sp_m04,
10317,SC,1996,new_sp_m04,
10318,SC,1997,new_sp_m04,
10319,SC,1998,new_sp_m04,
10320,SC,1999,new_sp_m04,
10321,SC,2000,new_sp_m04,
10322,SC,2001,new_sp_m04,
10323,SC,2002,new_sp_m04,
10324,SC,2003,new_sp_m04,
10325,SC,2004,new_sp_m04,
10326,SC,2005,new_sp_m04,
10327,SC,2006,new_sp_m04,
10328,SC,2007,new_sp_m04,
10329,SC,2008,new_sp_m04,0.0
10330,SD,1980,new_sp_m04,
10331,SD,1981,new_sp_m04,
10332,SD,1985,new_sp_m04,
10333,SD,1986,new_sp_m04,
10334,SD,1987,new_sp_m04,
10335,SD,1988,new_sp_m04,
10336,SD,1989,new_sp_m04,
10337,SD,1990,new_sp_m04,
10338,SD,1991,new_sp_m04,
10339,SD,1992,new_sp_m04,
10340,SD,1993,new_sp_m04,
10341,SD,1994,new_sp_m04,
10342,SD,1995,new_sp_m04,
10343,SD,1996,new_sp_m04,
10344,SD,1997,new_sp_m04,
10345,SD,1998,new_sp_m04,
10346,SD,1999,new_sp_m04,
10347,SD,2000,new_sp_m04,
10348,SD,2001,new_sp_m04,
10349,SD,2002,new_sp_m04,
10350,SD,2003,new_sp_m04,
10351,SD,2004,new_sp_m04,
10352,SD,2005,new_sp_m04,
10353,SD,2006,new_sp_m04,0.0
10354,SD,2007,new_sp_m04,
10355,SD,2008,new_sp_m04,40.0
10356,SE,1980,new_sp_m04,
10357,SE,1981,new_sp_m04,
10358,SE,1982,new_sp_m04,
10359,SE,1983,new_sp_m04,
10360,SE,1984,new_sp_m04,
10361,SE,1985,new_sp_m04,
10362,SE,1986,new_sp_m04,
10363,SE,1987,new_sp_m04,
10364,SE,1988,new_sp_m04,
10365,SE,1989,new_sp_m04,
10366,SE,1990,new_sp_m04,
10367,SE,1991,new_sp_m04,
10368,SE,1992,new_sp_m04,
10369,SE,1993,new_sp_m04,
10370,SE,1994,new_sp_m04,
10371,SE,1995,new_sp_m04,
10372,SE,1996,new_sp_m04,
10373,SE,1997,new_sp_m04,
10374,SE,1998,new_sp_m04,
10375,SE,1999,new_sp_m04,
10376,SE,2000,new_sp_m04,
10377,SE,2001,new_sp_m04,
10378,SE,2002,new_sp_m04,
10379,SE,2003,new_sp_m04,
10380,SE,2004,new_sp_m04,
10381,SE,2005,new_sp_m04,0.0
10382,SE,2006,new_sp_m04,0.0
10383,SE,2007,new_sp_m04,0.0
10384,SE,2008,new_sp_m04,0.0
10385,SG,1980,new_sp_m04,
10386,SG,1981,new_sp_m04,
10387,SG,1982,new_sp_m04,
10388,SG,1983,new_sp_m04,
10389,SG,1984,new_sp_m04,
10390,SG,1985,new_sp_m04,
10391,SG,1986,new_sp_m04,
10392,SG,1987,new_sp_m04,
10393,SG,1988,new_sp_m04,
10394,SG,1989,new_sp_m04,
10395,SG,1990,new_sp_m04,
10396,SG,1991,new_sp_m04,
10397,SG,1992,new_sp_m04,
10398,SG,1993,new_sp_m04,
10399,SG,1994,new_sp_m04,
10400,SG,1995,new_sp_m04,
10401,SG,1996,new_sp_m04,
10402,SG,1997,new_sp_m04,
10403,SG,1998,new_sp_m04,
10404,SG,1999,new_sp_m04,
10405,SG,2000,new_sp_m04,
10406,SG,2001,new_sp_m04,
10407,SG,2002,new_sp_m04,
10408,SG,2003,new_sp_m04,
10409,SG,2004,new_sp_m04,
10410,SG,2005,new_sp_m04,
10411,SG,2006,new_sp_m04,1.0
10412,SG,2007,new_sp_m04,0.0
10413,SG,2008,new_sp_m04,0.0
10414,SI,1980,new_sp_m04,
10415,SI,1981,new_sp_m04,
10416,SI,1982,new_sp_m04,
10417,SI,1983,new_sp_m04,
10418,SI,1984,new_sp_m04,
10419,SI,1985,new_sp_m04,
10420,SI,1986,new_sp_m04,
10421,SI,1987,new_sp_m04,
10422,SI,1988,new_sp_m04,
10423,SI,1989,new_sp_m04,
10424,SI,1990,new_sp_m04,
10425,SI,1991,new_sp_m04,
10426,SI,1992,new_sp_m04,
10427,SI,1993,new_sp_m04,
10428,SI,1994,new_sp_m04,
10429,SI,1995,new_sp_m04,
10430,SI,1996,new_sp_m04,
10431,SI,1997,new_sp_m04,
10432,SI,1998,new_sp_m04,
10433,SI,1999,new_sp_m04,
10434,SI,2000,new_sp_m04,
10435,SI,2001,new_sp_m04,
10436,SI,2002,new_sp_m04,
10437,SI,2003,new_sp_m04,
10438,SI,2004,new_sp_m04,
10439,SI,2005,new_sp_m04,0.0
10440,SI,2006,new_sp_m04,0.0
10441,SI,2007,new_sp_m04,0.0
10442,SI,2008,new_sp_m04,0.0
10443,SK,1980,new_sp_m04,
10444,SK,1981,new_sp_m04,
10445,SK,1982,new_sp_m04,
10446,SK,1983,new_sp_m04,
10447,SK,1984,new_sp_m04,
10448,SK,1985,new_sp_m04,
10449,SK,1986,new_sp_m04,
10450,SK,1987,new_sp_m04,
10451,SK,1988,new_sp_m04,
10452,SK,1989,new_sp_m04,
10453,SK,1990,new_sp_m04,
10454,SK,1991,new_sp_m04,
10455,SK,1992,new_sp_m04,
10456,SK,1993,new_sp_m04,
10457,SK,1994,new_sp_m04,
10458,SK,1995,new_sp_m04,
10459,SK,1996,new_sp_m04,
10460,SK,1997,new_sp_m04,
10461,SK,1998,new_sp_m04,
10462,SK,1999,new_sp_m04,
10463,SK,2000,new_sp_m04,
10464,SK,2001,new_sp_m04,
10465,SK,2002,new_sp_m04,
10466,SK,2003,new_sp_m04,
10467,SK,2004,new_sp_m04,
10468,SK,2005,new_sp_m04,0.0
10469,SK,2006,new_sp_m04,1.0
10470,SK,2007,new_sp_m04,0.0
10471,SK,2008,new_sp_m04,0.0
10472,SL,1980,new_sp_m04,
10473,SL,1981,new_sp_m04,
10474,SL,1982,new_sp_m04,
10475,SL,1983,new_sp_m04,
10476,SL,1984,new_sp_m04,
10477,SL,1985,new_sp_m04,
10478,SL,1986,new_sp_m04,
10479,SL,1987,new_sp_m04,
10480,SL,1988,new_sp_m04,
10481,SL,1990,new_sp_m04,
10482,SL,1991,new_sp_m04,
10483,SL,1992,new_sp_m04,
10484,SL,1993,new_sp_m04,
10485,SL,1994,new_sp_m04,
10486,SL,1995,new_sp_m04,
10487,SL,1996,new_sp_m04,
10488,SL,1997,new_sp_m04,
10489,SL,1998,new_sp_m04,
10490,SL,1999,new_sp_m04,
10491,SL,2000,new_sp_m04,
10492,SL,2001,new_sp_m04,
10493,SL,2002,new_sp_m04,
10494,SL,2003,new_sp_m04,
10495,SL,2004,new_sp_m04,
10496,SL,2005,new_sp_m04,
10497,SL,2006,new_sp_m04,
10498,SL,2007,new_sp_m04,1.0
10499,SL,2008,new_sp_m04,3.0
10500,SM,1990,new_sp_m04,
10501,SM,1991,new_sp_m04,
10502,SM,1993,new_sp_m04,
10503,SM,1994,new_sp_m04,
10504,SM,1995,new_sp_m04,
10505,SM,1996,new_sp_m04,
10506,SM,1997,new_sp_m04,
10507,SM,1998,new_sp_m04,
10508,SM,1999,new_sp_m04,
10509,SM,2000,new_sp_m04,
10510,SM,2001,new_sp_m04,
10511,SM,2002,new_sp_m04,
10512,SM,2003,new_sp_m04,
10513,SM,2004,new_sp_m04,
10514,SM,2006,new_sp_m04,
10515,SM,2007,new_sp_m04,
10516,SM,2008,new_sp_m04,
10517,SN,1980,new_sp_m04,
10518,SN,1981,new_sp_m04,
10519,SN,1982,new_sp_m04,
10520,SN,1983,new_sp_m04,
10521,SN,1985,new_sp_m04,
10522,SN,1986,new_sp_m04,
10523,SN,1987,new_sp_m04,
10524,SN,1988,new_sp_m04,
10525,SN,1989,new_sp_m04,
10526,SN,1990,new_sp_m04,
10527,SN,1991,new_sp_m04,
10528,SN,1992,new_sp_m04,
10529,SN,1993,new_sp_m04,
10530,SN,1994,new_sp_m04,
10531,SN,1995,new_sp_m04,
10532,SN,1996,new_sp_m04,
10533,SN,1997,new_sp_m04,
10534,SN,1998,new_sp_m04,
10535,SN,1999,new_sp_m04,
10536,SN,2000,new_sp_m04,
10537,SN,2001,new_sp_m04,
10538,SN,2002,new_sp_m04,
10539,SN,2003,new_sp_m04,
10540,SN,2004,new_sp_m04,
10541,SN,2005,new_sp_m04,
10542,SN,2006,new_sp_m04,
10543,SN,2007,new_sp_m04,
10544,SN,2008,new_sp_m04,2.0
10545,SO,1983,new_sp_m04,
10546,SO,1984,new_sp_m04,
10547,SO,1985,new_sp_m04,
10548,SO,1986,new_sp_m04,
10549,SO,1987,new_sp_m04,
10550,SO,1988,new_sp_m04,
10551,SO,1989,new_sp_m04,
10552,SO,1994,new_sp_m04,
10553,SO,1995,new_sp_m04,
10554,SO,1996,new_sp_m04,
10555,SO,1997,new_sp_m04,
10556,SO,1998,new_sp_m04,
10557,SO,1999,new_sp_m04,
10558,SO,2000,new_sp_m04,
10559,SO,2001,new_sp_m04,
10560,SO,2002,new_sp_m04,
10561,SO,2003,new_sp_m04,
10562,SO,2004,new_sp_m04,
10563,SO,2005,new_sp_m04,
10564,SO,2006,new_sp_m04,
10565,SO,2007,new_sp_m04,
10566,SO,2008,new_sp_m04,
10567,SR,1980,new_sp_m04,
10568,SR,1981,new_sp_m04,
10569,SR,1982,new_sp_m04,
10570,SR,1983,new_sp_m04,
10571,SR,1984,new_sp_m04,
10572,SR,1985,new_sp_m04,
10573,SR,1986,new_sp_m04,
10574,SR,1987,new_sp_m04,
10575,SR,1988,new_sp_m04,
10576,SR,1989,new_sp_m04,
10577,SR,1990,new_sp_m04,
10578,SR,1991,new_sp_m04,
10579,SR,1992,new_sp_m04,
10580,SR,1993,new_sp_m04,
10581,SR,1994,new_sp_m04,
10582,SR,1995,new_sp_m04,
10583,SR,1996,new_sp_m04,
10584,SR,1997,new_sp_m04,
10585,SR,1998,new_sp_m04,
10586,SR,1999,new_sp_m04,
10587,SR,2000,new_sp_m04,
10588,SR,2001,new_sp_m04,
10589,SR,2002,new_sp_m04,
10590,SR,2003,new_sp_m04,
10591,SR,2004,new_sp_m04,
10592,SR,2005,new_sp_m04,
10593,SR,2006,new_sp_m04,1.0
10594,SR,2007,new_sp_m04,
10595,SR,2008,new_sp_m04,
10596,ST,1980,new_sp_m04,
10597,ST,1981,new_sp_m04,
10598,ST,1982,new_sp_m04,
10599,ST,1983,new_sp_m04,
10600,ST,1984,new_sp_m04,
10601,ST,1985,new_sp_m04,
10602,ST,1986,new_sp_m04,
10603,ST,1987,new_sp_m04,
10604,ST,1988,new_sp_m04,
10605,ST,1990,new_sp_m04,
10606,ST,1991,new_sp_m04,
10607,ST,1993,new_sp_m04,
10608,ST,1994,new_sp_m04,
10609,ST,1998,new_sp_m04,
10610,ST,1999,new_sp_m04,
10611,ST,2000,new_sp_m04,
10612,ST,2001,new_sp_m04,
10613,ST,2002,new_sp_m04,
10614,ST,2003,new_sp_m04,
10615,ST,2004,new_sp_m04,
10616,ST,2005,new_sp_m04,
10617,ST,2006,new_sp_m04,0.0
10618,ST,2007,new_sp_m04,0.0
10619,ST,2008,new_sp_m04,
10620,SV,1980,new_sp_m04,
10621,SV,1981,new_sp_m04,
10622,SV,1982,new_sp_m04,
10623,SV,1983,new_sp_m04,
10624,SV,1984,new_sp_m04,
10625,SV,1985,new_sp_m04,
10626,SV,1986,new_sp_m04,
10627,SV,1987,new_sp_m04,
10628,SV,1988,new_sp_m04,
10629,SV,1989,new_sp_m04,
10630,SV,1990,new_sp_m04,
10631,SV,1991,new_sp_m04,
10632,SV,1992,new_sp_m04,
10633,SV,1993,new_sp_m04,
10634,SV,1994,new_sp_m04,
10635,SV,1995,new_sp_m04,
10636,SV,1996,new_sp_m04,
10637,SV,1997,new_sp_m04,
10638,SV,1998,new_sp_m04,
10639,SV,1999,new_sp_m04,
10640,SV,2000,new_sp_m04,
10641,SV,2001,new_sp_m04,
10642,SV,2002,new_sp_m04,
10643,SV,2003,new_sp_m04,
10644,SV,2004,new_sp_m04,
10645,SV,2005,new_sp_m04,
10646,SV,2006,new_sp_m04,
10647,SV,2007,new_sp_m04,0.0
10648,SV,2008,new_sp_m04,0.0
10649,SY,1980,new_sp_m04,
10650,SY,1981,new_sp_m04,
10651,SY,1982,new_sp_m04,
10652,SY,1983,new_sp_m04,
10653,SY,1984,new_sp_m04,
10654,SY,1985,new_sp_m04,
10655,SY,1986,new_sp_m04,
10656,SY,1987,new_sp_m04,
10657,SY,1988,new_sp_m04,
10658,SY,1989,new_sp_m04,
10659,SY,1990,new_sp_m04,
10660,SY,1991,new_sp_m04,
10661,SY,1992,new_sp_m04,
10662,SY,1994,new_sp_m04,
10663,SY,1995,new_sp_m04,
10664,SY,1996,new_sp_m04,
10665,SY,1997,new_sp_m04,
10666,SY,1998,new_sp_m04,
10667,SY,1999,new_sp_m04,
10668,SY,2000,new_sp_m04,
10669,SY,2001,new_sp_m04,
10670,SY,2002,new_sp_m04,
10671,SY,2003,new_sp_m04,
10672,SY,2004,new_sp_m04,
10673,SY,2005,new_sp_m04,
10674,SY,2006,new_sp_m04,0.0
10675,SY,2007,new_sp_m04,0.0
10676,SY,2008,new_sp_m04,2.0
10677,SZ,1981,new_sp_m04,
10678,SZ,1982,new_sp_m04,
10679,SZ,1983,new_sp_m04,
10680,SZ,1987,new_sp_m04,
10681,SZ,1988,new_sp_m04,
10682,SZ,1989,new_sp_m04,
10683,SZ,1991,new_sp_m04,
10684,SZ,1993,new_sp_m04,
10685,SZ,1995,new_sp_m04,
10686,SZ,1996,new_sp_m04,
10687,SZ,1997,new_sp_m04,
10688,SZ,1998,new_sp_m04,
10689,SZ,1999,new_sp_m04,
10690,SZ,2000,new_sp_m04,
10691,SZ,2001,new_sp_m04,
10692,SZ,2002,new_sp_m04,
10693,SZ,2003,new_sp_m04,
10694,SZ,2004,new_sp_m04,
10695,SZ,2005,new_sp_m04,
10696,SZ,2006,new_sp_m04,
10697,SZ,2007,new_sp_m04,2.0
10698,SZ,2008,new_sp_m04,1.0
10699,TC,1980,new_sp_m04,
10700,TC,1981,new_sp_m04,
10701,TC,1982,new_sp_m04,
10702,TC,1983,new_sp_m04,
10703,TC,1984,new_sp_m04,
10704,TC,1985,new_sp_m04,
10705,TC,1986,new_sp_m04,
10706,TC,1987,new_sp_m04,
10707,TC,1990,new_sp_m04,
10708,TC,1991,new_sp_m04,
10709,TC,1992,new_sp_m04,
10710,TC,1993,new_sp_m04,
10711,TC,1998,new_sp_m04,
10712,TC,1999,new_sp_m04,
10713,TC,2000,new_sp_m04,
10714,TC,2001,new_sp_m04,
10715,TC,2002,new_sp_m04,
10716,TC,2003,new_sp_m04,
10717,TC,2005,new_sp_m04,
10718,TC,2006,new_sp_m04,0.0
10719,TC,2007,new_sp_m04,
10720,TC,2008,new_sp_m04,
10721,TD,1980,new_sp_m04,
10722,TD,1981,new_sp_m04,
10723,TD,1982,new_sp_m04,
10724,TD,1983,new_sp_m04,
10725,TD,1984,new_sp_m04,
10726,TD,1985,new_sp_m04,
10727,TD,1986,new_sp_m04,
10728,TD,1987,new_sp_m04,
10729,TD,1988,new_sp_m04,
10730,TD,1989,new_sp_m04,
10731,TD,1990,new_sp_m04,
10732,TD,1991,new_sp_m04,
10733,TD,1992,new_sp_m04,
10734,TD,1993,new_sp_m04,
10735,TD,1994,new_sp_m04,
10736,TD,1995,new_sp_m04,
10737,TD,1996,new_sp_m04,
10738,TD,1997,new_sp_m04,
10739,TD,1998,new_sp_m04,
10740,TD,1999,new_sp_m04,
10741,TD,2002,new_sp_m04,
10742,TD,2003,new_sp_m04,
10743,TD,2004,new_sp_m04,
10744,TD,2005,new_sp_m04,
10745,TD,2006,new_sp_m04,
10746,TD,2007,new_sp_m04,
10747,TD,2008,new_sp_m04,
10748,TG,1980,new_sp_m04,
10749,TG,1981,new_sp_m04,
10750,TG,1982,new_sp_m04,
10751,TG,1983,new_sp_m04,
10752,TG,1984,new_sp_m04,
10753,TG,1985,new_sp_m04,
10754,TG,1986,new_sp_m04,
10755,TG,1987,new_sp_m04,
10756,TG,1988,new_sp_m04,
10757,TG,1989,new_sp_m04,
10758,TG,1990,new_sp_m04,
10759,TG,1991,new_sp_m04,
10760,TG,1992,new_sp_m04,
10761,TG,1993,new_sp_m04,
10762,TG,1994,new_sp_m04,
10763,TG,1995,new_sp_m04,
10764,TG,1996,new_sp_m04,
10765,TG,1997,new_sp_m04,
10766,TG,1998,new_sp_m04,
10767,TG,1999,new_sp_m04,
10768,TG,2000,new_sp_m04,
10769,TG,2001,new_sp_m04,
10770,TG,2002,new_sp_m04,
10771,TG,2003,new_sp_m04,
10772,TG,2004,new_sp_m04,
10773,TG,2005,new_sp_m04,
10774,TG,2006,new_sp_m04,
10775,TG,2007,new_sp_m04,
10776,TG,2008,new_sp_m04,
10777,TH,1980,new_sp_m04,
10778,TH,1981,new_sp_m04,
10779,TH,1982,new_sp_m04,
10780,TH,1983,new_sp_m04,
10781,TH,1984,new_sp_m04,
10782,TH,1985,new_sp_m04,
10783,TH,1986,new_sp_m04,
10784,TH,1987,new_sp_m04,
10785,TH,1988,new_sp_m04,
10786,TH,1989,new_sp_m04,
10787,TH,1990,new_sp_m04,
10788,TH,1991,new_sp_m04,
10789,TH,1992,new_sp_m04,
10790,TH,1993,new_sp_m04,
10791,TH,1994,new_sp_m04,
10792,TH,1995,new_sp_m04,
10793,TH,1996,new_sp_m04,
10794,TH,1997,new_sp_m04,
10795,TH,1998,new_sp_m04,
10796,TH,1999,new_sp_m04,
10797,TH,2000,new_sp_m04,
10798,TH,2001,new_sp_m04,
10799,TH,2002,new_sp_m04,
10800,TH,2003,new_sp_m04,
10801,TH,2004,new_sp_m04,
10802,TH,2005,new_sp_m04,
10803,TH,2006,new_sp_m04,
10804,TH,2007,new_sp_m04,
10805,TH,2008,new_sp_m04,
10806,TJ,1980,new_sp_m04,
10807,TJ,1981,new_sp_m04,
10808,TJ,1982,new_sp_m04,
10809,TJ,1983,new_sp_m04,
10810,TJ,1984,new_sp_m04,
10811,TJ,1985,new_sp_m04,
10812,TJ,1986,new_sp_m04,
10813,TJ,1987,new_sp_m04,
10814,TJ,1988,new_sp_m04,
10815,TJ,1989,new_sp_m04,
10816,TJ,1990,new_sp_m04,
10817,TJ,1991,new_sp_m04,
10818,TJ,1992,new_sp_m04,
10819,TJ,1993,new_sp_m04,
10820,TJ,1994,new_sp_m04,
10821,TJ,1995,new_sp_m04,
10822,TJ,1996,new_sp_m04,
10823,TJ,1997,new_sp_m04,
10824,TJ,1998,new_sp_m04,
10825,TJ,1999,new_sp_m04,
10826,TJ,2000,new_sp_m04,
10827,TJ,2001,new_sp_m04,
10828,TJ,2002,new_sp_m04,
10829,TJ,2003,new_sp_m04,
10830,TJ,2004,new_sp_m04,
10831,TJ,2005,new_sp_m04,0.0
10832,TJ,2006,new_sp_m04,
10833,TJ,2007,new_sp_m04,
10834,TJ,2008,new_sp_m04,0.0
10835,TK,1980,new_sp_m04,
10836,TK,1981,new_sp_m04,
10837,TK,1982,new_sp_m04,
10838,TK,1983,new_sp_m04,
10839,TK,1984,new_sp_m04,
10840,TK,1985,new_sp_m04,
10841,TK,1986,new_sp_m04,
10842,TK,1987,new_sp_m04,
10843,TK,1988,new_sp_m04,
10844,TK,1989,new_sp_m04,
10845,TK,1990,new_sp_m04,
10846,TK,1991,new_sp_m04,
10847,TK,1992,new_sp_m04,
10848,TK,1994,new_sp_m04,
10849,TK,1995,new_sp_m04,
10850,TK,1996,new_sp_m04,
10851,TK,1999,new_sp_m04,
10852,TK,2000,new_sp_m04,
10853,TK,2001,new_sp_m04,
10854,TK,2002,new_sp_m04,
10855,TK,2003,new_sp_m04,
10856,TK,2004,new_sp_m04,
10857,TK,2005,new_sp_m04,
10858,TK,2006,new_sp_m04,
10859,TK,2007,new_sp_m04,0.0
10860,TK,2008,new_sp_m04,
10861,TL,2001,new_sp_m04,
10862,TL,2002,new_sp_m04,
10863,TL,2003,new_sp_m04,
10864,TL,2004,new_sp_m04,
10865,TL,2005,new_sp_m04,
10866,TL,2006,new_sp_m04,
10867,TL,2007,new_sp_m04,
10868,TL,2008,new_sp_m04,
10869,TM,1980,new_sp_m04,
10870,TM,1981,new_sp_m04,
10871,TM,1982,new_sp_m04,
10872,TM,1983,new_sp_m04,
10873,TM,1984,new_sp_m04,
10874,TM,1985,new_sp_m04,
10875,TM,1986,new_sp_m04,
10876,TM,1987,new_sp_m04,
10877,TM,1988,new_sp_m04,
10878,TM,1989,new_sp_m04,
10879,TM,1990,new_sp_m04,
10880,TM,1991,new_sp_m04,
10881,TM,1992,new_sp_m04,
10882,TM,1993,new_sp_m04,
10883,TM,1995,new_sp_m04,
10884,TM,1996,new_sp_m04,
10885,TM,1997,new_sp_m04,
10886,TM,1998,new_sp_m04,
10887,TM,1999,new_sp_m04,
10888,TM,2000,new_sp_m04,
10889,TM,2001,new_sp_m04,
10890,TM,2002,new_sp_m04,
10891,TM,2003,new_sp_m04,
10892,TM,2004,new_sp_m04,
10893,TM,2005,new_sp_m04,0.0
10894,TM,2006,new_sp_m04,
10895,TM,2007,new_sp_m04,0.0
10896,TM,2008,new_sp_m04,
10897,TN,1980,new_sp_m04,
10898,TN,1981,new_sp_m04,
10899,TN,1982,new_sp_m04,
10900,TN,1983,new_sp_m04,
10901,TN,1984,new_sp_m04,
10902,TN,1985,new_sp_m04,
10903,TN,1986,new_sp_m04,
10904,TN,1987,new_sp_m04,
10905,TN,1988,new_sp_m04,
10906,TN,1989,new_sp_m04,
10907,TN,1990,new_sp_m04,
10908,TN,1991,new_sp_m04,
10909,TN,1992,new_sp_m04,
10910,TN,1993,new_sp_m04,
10911,TN,1994,new_sp_m04,
10912,TN,1995,new_sp_m04,
10913,TN,1996,new_sp_m04,
10914,TN,1997,new_sp_m04,
10915,TN,1998,new_sp_m04,
10916,TN,1999,new_sp_m04,
10917,TN,2000,new_sp_m04,
10918,TN,2001,new_sp_m04,
10919,TN,2002,new_sp_m04,
10920,TN,2003,new_sp_m04,
10921,TN,2004,new_sp_m04,
10922,TN,2005,new_sp_m04,
10923,TN,2006,new_sp_m04,
10924,TN,2007,new_sp_m04,
10925,TN,2008,new_sp_m04,
10926,TO,1980,new_sp_m04,
10927,TO,1981,new_sp_m04,
10928,TO,1982,new_sp_m04,
10929,TO,1983,new_sp_m04,
10930,TO,1984,new_sp_m04,
10931,TO,1985,new_sp_m04,
10932,TO,1986,new_sp_m04,
10933,TO,1987,new_sp_m04,
10934,TO,1988,new_sp_m04,
10935,TO,1989,new_sp_m04,
10936,TO,1990,new_sp_m04,
10937,TO,1991,new_sp_m04,
10938,TO,1992,new_sp_m04,
10939,TO,1993,new_sp_m04,
10940,TO,1994,new_sp_m04,
10941,TO,1995,new_sp_m04,
10942,TO,1996,new_sp_m04,
10943,TO,1997,new_sp_m04,
10944,TO,1998,new_sp_m04,
10945,TO,1999,new_sp_m04,
10946,TO,2000,new_sp_m04,
10947,TO,2001,new_sp_m04,
10948,TO,2002,new_sp_m04,
10949,TO,2003,new_sp_m04,
10950,TO,2004,new_sp_m04,
10951,TO,2005,new_sp_m04,
10952,TO,2006,new_sp_m04,0.0
10953,TO,2007,new_sp_m04,0.0
10954,TO,2008,new_sp_m04,0.0
10955,TR,1980,new_sp_m04,
10956,TR,1981,new_sp_m04,
10957,TR,1982,new_sp_m04,
10958,TR,1983,new_sp_m04,
10959,TR,1984,new_sp_m04,
10960,TR,1985,new_sp_m04,
10961,TR,1986,new_sp_m04,
10962,TR,1987,new_sp_m04,
10963,TR,1988,new_sp_m04,
10964,TR,1989,new_sp_m04,
10965,TR,1990,new_sp_m04,
10966,TR,1991,new_sp_m04,
10967,TR,1992,new_sp_m04,
10968,TR,1995,new_sp_m04,
10969,TR,1996,new_sp_m04,
10970,TR,1997,new_sp_m04,
10971,TR,1998,new_sp_m04,
10972,TR,1999,new_sp_m04,
10973,TR,2000,new_sp_m04,
10974,TR,2001,new_sp_m04,
10975,TR,2002,new_sp_m04,
10976,TR,2003,new_sp_m04,
10977,TR,2004,new_sp_m04,
10978,TR,2005,new_sp_m04,1.0
10979,TR,2006,new_sp_m04,2.0
10980,TR,2007,new_sp_m04,13.0
10981,TR,2008,new_sp_m04,7.0
10982,TT,1980,new_sp_m04,
10983,TT,1981,new_sp_m04,
10984,TT,1982,new_sp_m04,
10985,TT,1983,new_sp_m04,
10986,TT,1984,new_sp_m04,
10987,TT,1985,new_sp_m04,
10988,TT,1986,new_sp_m04,
10989,TT,1987,new_sp_m04,
10990,TT,1988,new_sp_m04,
10991,TT,1989,new_sp_m04,
10992,TT,1990,new_sp_m04,
10993,TT,1991,new_sp_m04,
10994,TT,1992,new_sp_m04,
10995,TT,1993,new_sp_m04,
10996,TT,1994,new_sp_m04,
10997,TT,1995,new_sp_m04,
10998,TT,1996,new_sp_m04,
10999,TT,1997,new_sp_m04,
11000,TT,1998,new_sp_m04,
11001,TT,1999,new_sp_m04,
11002,TT,2000,new_sp_m04,
11003,TT,2001,new_sp_m04,
11004,TT,2002,new_sp_m04,
11005,TT,2003,new_sp_m04,
11006,TT,2004,new_sp_m04,
11007,TT,2005,new_sp_m04,
11008,TT,2006,new_sp_m04,
11009,TT,2007,new_sp_m04,0.0
11010,TT,2008,new_sp_m04,0.0
11011,TV,1980,new_sp_m04,
11012,TV,1981,new_sp_m04,
11013,TV,1982,new_sp_m04,
11014,TV,1983,new_sp_m04,
11015,TV,1984,new_sp_m04,
11016,TV,1985,new_sp_m04,
11017,TV,1986,new_sp_m04,
11018,TV,1987,new_sp_m04,
11019,TV,1988,new_sp_m04,
11020,TV,1989,new_sp_m04,
11021,TV,1990,new_sp_m04,
11022,TV,1991,new_sp_m04,
11023,TV,1992,new_sp_m04,
11024,TV,1993,new_sp_m04,
11025,TV,1994,new_sp_m04,
11026,TV,1995,new_sp_m04,
11027,TV,1997,new_sp_m04,
11028,TV,1998,new_sp_m04,
11029,TV,1999,new_sp_m04,
11030,TV,2000,new_sp_m04,
11031,TV,2001,new_sp_m04,
11032,TV,2002,new_sp_m04,
11033,TV,2003,new_sp_m04,
11034,TV,2004,new_sp_m04,
11035,TV,2005,new_sp_m04,
11036,TV,2006,new_sp_m04,7.0
11037,TV,2007,new_sp_m04,
11038,TV,2008,new_sp_m04,0.0
11039,TZ,1980,new_sp_m04,
11040,TZ,1981,new_sp_m04,
11041,TZ,1982,new_sp_m04,
11042,TZ,1983,new_sp_m04,
11043,TZ,1984,new_sp_m04,
11044,TZ,1985,new_sp_m04,
11045,TZ,1986,new_sp_m04,
11046,TZ,1987,new_sp_m04,
11047,TZ,1988,new_sp_m04,
11048,TZ,1989,new_sp_m04,
11049,TZ,1990,new_sp_m04,
11050,TZ,1991,new_sp_m04,
11051,TZ,1992,new_sp_m04,
11052,TZ,1993,new_sp_m04,
11053,TZ,1994,new_sp_m04,
11054,TZ,1995,new_sp_m04,
11055,TZ,1996,new_sp_m04,
11056,TZ,1997,new_sp_m04,
11057,TZ,1998,new_sp_m04,
11058,TZ,1999,new_sp_m04,
11059,TZ,2000,new_sp_m04,
11060,TZ,2001,new_sp_m04,
11061,TZ,2002,new_sp_m04,
